GTDB	MICROBE	MICR_NT_PLUS_COMPL_EUK	INVERTEBRATE	PLANT	VERTEBRATE_OTHER	VERTEBRATE_MAMMALIAN	NT	COMBINED
@NC_000009.12:-:64948767:64948823:56b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:154791683:154791728:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:9576734:9576797:63b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:9802885:9802920:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:102761346:102761408:62b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:27632346:27632382:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:+:144616016:144616059:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:20072056:20072098:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000022.11:-:34740781:34740821:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:54870436:54870472:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:-:58080272:58080324:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:-:55571984:55572028:44b10-2/1	0	0	1	0	0	0	1	1	1
@NT_113891.3:+:844149:844180:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:-:1238463:1238507:44b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:27223674:27223712:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:+:89491279:89491313:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:114329352:114329394:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:18159018:18159058:40b10-2/1	0	0	1	0	0	0	1	1	1
@NT_187561.1:-:104624:104662:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:174180744:174180787:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000019.10:-:54309901:54309940:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:138767202:138767247:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:136778511:136778553:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:103337338:103337394:56b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000017.11:-:28432655:28432693:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:50830042:50830100:58b10-2/1	1	0	1	0	0	1	1	1	1
@NC_000007.14:+:1758006:1758044:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000015.10:+:100220745:100220784:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:56539441:56539488:47b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:19268909:19268946:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:103218163:103218204:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:+:16280189:16280239:50b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000022.11:-:14859364:14859398:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:193129166:193129233:67b10-2/1	1	0	1	0	0	1	1	1	1
@NC_000002.12:-:219140291:219140331:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:10780405:10780448:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:101613675:101613733:58b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:+:1537088:1537142:54b10-2/1	0	0	0	0	0	0	0	0	0
@NT_187667.1:+:234202:234235:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:72083574:72083625:51b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:-:40151428:40151466:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:-:88687206:88687260:54b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000017.11:-:35699055:35699090:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:+:132690615:132690654:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:138718132:138718172:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:43581036:43581074:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:62833979:62834014:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:5989192:5989227:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:129981153:129981186:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:-:164694088:164694140:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:144433725:144433761:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:-:17061430:17061467:37b10-2/1	1	0	1	0	0	1	1	1	1
@NC_000011.10:-:73019075:73019107:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:-:122118562:122118619:57b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:49701530:49701562:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:160986321:160986373:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:-:55386953:55386988:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:222295286:222295353:67b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:170060755:170060802:47b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:+:44501526:44501573:47b10-2/1	1	0	1	0	0	0	1	1	1
@NC_000018.10:-:51491735:51491773:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:-:61894008:61894056:48b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:150980359:150980400:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:183404971:183405019:48b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:-:1395831:1395865:34b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000002.12:+:45975081:45975140:59b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000024.10:+:14779857:14779912:55b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:-:95258591:95258640:49b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:148852993:148853025:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:26134286:26134338:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:6452945:6452981:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:40669610:40669671:61b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:+:63743196:63743244:48b10-2/1	1	0	1	0	0	1	1	1	1
@NC_000019.10:-:52725173:52725240:67b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:+:3815980:3816011:31b10-2/1	1	0	1	0	1	0	1	1	1
@NC_000010.11:-:111428719:111428751:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:+:43810730:43810770:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:-:30404563:30404597:34b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000003.12:-:57362641:57362686:45b10-2/1	1	0	1	0	0	0	1	1	1
@NC_000002.12:-:152757888:152757951:63b10-2/1	0	0	1	0	0	0	1	1	1
@NT_167249.2:+:4334244:4334281:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:12255486:12255533:47b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000015.10:+:29733212:29733265:53b10-2/1	0	0	1	0	0	1	1	1	1
@NC_000020.11:-:22757652:22757685:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:-:12964314:12964354:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:42362961:42362991:30b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000011.10:-:42235754:42235805:51b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:50214388:50214420:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:95913853:95913894:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:65339742:65339787:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000024.10:-:9028023:9028060:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:+:85431006:85431045:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:185616990:185617032:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:+:44256983:44257014:31b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000023.11:+:133924862:133924906:44b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:31655955:31655998:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:4130937:4130992:55b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:+:23711133:23711195:62b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:100962628:100962661:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:+:106896427:106896467:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:88590323:88590359:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:-:132543157:132543188:31b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000023.11:+:2600159:2600189:30b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000020.11:-:58093009:58093041:32b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000002.12:-:23384175:23384223:48b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000024.10:-:25452815:25452846:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:+:117695710:117695750:40b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000011.10:+:13480227:13480257:30b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000001.11:+:88336957:88336992:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:2483719:2483757:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:21311131:21311174:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:188938202:188938239:37b10-2/1	0	0	1	0	0	0	1	1	1
@NT_167247.2:+:347821:347867:46b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000022.11:+:39380092:39380126:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:10247602:10247645:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:164204083:164204121:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:128968480:128968530:50b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:+:82944234:82944278:44b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:106429636:106429670:34b10-2/1	0	0	0	0	0	0	1	1	0
@NC_000009.12:-:80756527:80756579:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:-:47858927:47858967:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000015.10:+:31858570:31858611:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:-:97833487:97833540:53b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:-:68002997:68003046:49b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:58998080:58998138:58b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:+:108432419:108432451:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:+:196242932:196242980:48b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:62059797:62059853:56b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:115101770:115101809:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:37022785:37022822:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:+:69578249:69578305:56b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:-:66875573:66875605:32b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000002.12:-:151937685:151937718:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:-:25635775:25635814:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:81153124:81153196:72b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:-:78931576:78931618:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:+:25657116:25657147:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:50032844:50032875:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:112828912:112828946:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000019.10:+:11377575:11377616:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:112056789:112056831:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000024.10:+:19036273:19036303:30b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000006.12:+:159887792:159887835:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:+:38022848:38022889:41b10-2/1	1	0	1	0	0	0	1	1	1
@NC_000002.12:-:10634721:10634773:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:22649775:22649817:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:-:30084073:30084119:46b10-2/1	0	0	1	0	0	1	1	1	1
@NT_187660.1:+:3141897:3141934:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:-:130366855:130366899:44b10-2/1	0	0	1	0	0	0	1	1	1
@NT_187643.1:-:22482:22562:80b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:-:71112668:71112714:46b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:216691711:216691770:59b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:+:52506024:52506056:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000020.11:-:43115158:43115196:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:-:94716308:94716345:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:-:31111996:31112037:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:140157894:140157949:55b10-2/1	0	0	1	0	0	0	1	1	1
@NW_003315966.2:+:84369:84412:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:-:86901912:86901961:49b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:-:119141262:119141302:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:+:43368635:43368699:64b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:9162748:9162791:43b10-2/1	1	0	1	0	0	1	1	1	1
@NC_000022.11:-:40638927:40638961:34b10-2/1	1	0	1	0	0	1	1	1	1
@NC_000011.10:+:103784770:103784822:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:46029104:46029136:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:-:218767031:218767064:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:+:101346015:101346062:47b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:77178897:77178947:50b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:62440579:62440637:58b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:+:103283928:103283963:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000020.11:+:33881640:33881678:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:+:76051205:76051236:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000021.9:+:7623435:7623468:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:104460451:104460485:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000018.10:+:30763187:30763249:62b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:147392143:147392178:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000015.10:-:85632555:85632609:54b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:+:41139800:41139844:44b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:29095923:29095962:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000015.10:+:27978525:27978568:43b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000015.10:-:53584664:53584700:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:-:226675035:226675067:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:145609309:145609350:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:42842070:42842108:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:68460207:68460253:46b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:163305763:163305808:45b10-2/1	0	0	1	0	0	0	1	1	1
@NT_167248.2:+:77996:78033:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000019.10:+:25129516:25129587:71b10-2/1	1	0	1	0	0	0	1	1	1
@NC_000011.10:+:123289503:123289542:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:-:110355412:110355476:64b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:-:78836058:78836089:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000022.11:+:32626741:32626786:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:+:48993234:48993285:51b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:128473806:128473849:43b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000004.12:-:115708364:115708417:53b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:66410773:66410830:57b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:65293011:65293059:48b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:-:87477891:87477950:59b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000017.11:+:47567656:47567688:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:-:9479501:9479532:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:167114742:167114790:48b10-2/1	1	0	1	0	1	1	1	1	1
@NC_000018.10:+:10893024:10893059:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:76392917:76392969:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:+:34941965:34942020:55b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:86030655:86030689:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:+:65649403:65649446:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:62223050:62223087:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:85680834:85680877:43b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000007.14:+:72558029:72558091:62b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:132605856:132605898:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:20961356:20961395:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000018.10:-:74899513:74899553:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:-:12250518:12250557:39b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:114450605:114450650:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:79001090:79001158:68b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:85866001:85866043:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:17674558:17674590:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:149617137:149617173:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000022.11:+:19964160:19964219:59b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000018.10:-:20343658:20343691:33b10-2/1	0	0	1	0	0	0	1	0	1
@NC_000003.12:-:27212602:27212639:37b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000004.12:-:144376422:144376476:54b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:+:60049855:60049893:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:73960456:73960495:39b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000001.11:+:110699568:110699606:38b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000009.12:-:71902924:71902969:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:26852212:26852246:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:55051373:55051426:53b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:-:58901413:58901450:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:-:241600047:241600096:49b10-2/1	0	0	1	0	0	0	1	1	1
@NT_187679.1:-:433131:433168:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:72327139:72327213:74b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:20114535:20114580:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:-:40719501:40719543:42b10-2/1	0	0	1	0	0	0	1	1	1
@NW_017852933.1:+:800428:800462:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:-:130355189:130355224:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:106690385:106690434:49b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:-:50042843:50042881:38b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:52051057:52051091:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:-:82811314:82811345:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000012.12:+:44184052:44184110:58b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000021.9:+:11232504:11232575:71b10-2/1	1	0	1	0	0	1	1	1	1
@NC_000013.11:-:41603925:41603982:57b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:174439056:174439090:34b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:77790043:77790074:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000001.11:+:195159654:195159689:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000024.10:-:20517399:20517447:48b10-2/1	0	0	1	0	0	0	1	1	1
@NW_021159994.1:+:54504:54546:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:120670369:120670412:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:+:122266484:122266540:56b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:+:116026409:116026490:81b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000021.9:-:40059760:40059798:38b10-2/1	0	0	1	0	0	0	1	1	1
@NT_187613.1:+:127062:127095:33b10-2/1	0	0	1	0	0	1	1	1	1
@NC_000007.14:-:122005673:122005710:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:+:55243832:55243883:51b10-2/1	1	0	1	0	0	0	1	1	1
@NC_000012.12:+:123961676:123961707:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:+:108124349:108124397:48b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:174872309:174872353:44b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000009.12:-:79801002:79801070:68b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:21991:22026:35b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000002.12:+:149172456:149172493:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:+:57067103:57067136:33b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000005.10:-:119036071:119036116:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:180080213:180080269:56b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:70474097:70474129:32b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:-:83219502:83219545:43b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:+:82584750:82584781:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:124386808:124386860:52b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:64446338:64446389:51b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:+:156143803:156143852:49b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000017.11:-:52130299:52130340:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:7054919:7054988:69b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000016.10:+:15349392:15349436:44b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:112985754:112985791:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:11597737:11597779:42b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000023.11:-:40132858:40132894:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000020.11:-:20184082:20184127:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:158222765:158222813:48b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000006.12:-:98277908:98277954:46b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000024.10:+:19646099:19646132:33b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000007.14:-:45481190:45481221:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000011.10:+:30006328:30006403:75b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:67188738:67188811:73b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:-:11744105:11744146:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:111497659:111497690:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000017.11:-:14995258:14995341:83b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:101907204:101907239:35b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000002.12:+:136284122:136284158:36b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:+:47097747:47097798:51b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:-:147607979:147608058:79b10-2/1	1	0	1	0	0	0	1	1	1
@NC_000004.12:+:28365083:28365143:60b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:137676140:137676187:47b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000010.11:-:102630436:102630467:31b10-2/1	0	0	0	0	0	0	0	0	0
@NC_000017.11:-:4592483:4592528:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000003.12:-:3739488:3739529:41b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000022.11:+:38868483:38868523:40b10-2/1	0	0	1	0	0	0	1	1	1
@NW_003315952.3:+:50386:50441:55b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000014.9:-:21071675:21071715:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000021.9:+:46226976:46227021:45b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000020.11:-:36165250:36165300:50b10-2/1	1	1	1	0	0	0	1	1	1
@NC_000002.12:+:103751125:103751156:31b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:-:56093388:56093442:54b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:-:52215569:52215613:44b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:113379587:113379624:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:156717959:156718016:57b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000004.12:-:89193793:89193830:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000005.10:+:2060771:2060811:40b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000008.11:+:81695997:81696034:37b10-2/1	0	0	1	0	0	0	1	1	1
@NC_000013.11:+:77710427:77710481:54b10-2/1	1	0	1	0	1	1	1	1	1
